"Year","Month","Day","Hour","Minute","Depth.m","Dissolved.Oxygen.mg.L","People","Instrument","Notes.Dissolved.Oxygen"
2012,9,7,8,30,"15",0.1,"Aaron Besaw, Craig Snorthiem, Robin","YSI MPS 556",NA
2012,9,7,8,30,"16",0.09,"Aaron Besaw, Craig Snorthiem, Robin","YSI MPS 556",NA
2012,9,7,8,30,"17",0.09,"Aaron Besaw, Craig Snorthiem, Robin","YSI MPS 556",NA
2012,9,7,8,30,"18",0.09,"Aaron Besaw, Craig Snorthiem, Robin","YSI MPS 556",NA
2012,9,7,8,30,"19",0.07,"Aaron Besaw, Craig Snorthiem, Robin","YSI MPS 556",NA
2012,9,7,8,30,"20",0.07,"Aaron Besaw, Craig Snorthiem, Robin","YSI MPS 556",NA
2012,9,13,0,0,"0",5.9,"Ghylin",NA,NA
2012,9,13,0,0,"0.5",NA,"Ghylin",NA,NA
2012,9,13,0,0,"1",8.05,"Ghylin",NA,NA
2012,9,13,0,0,"1.5",NA,"Ghylin",NA,NA
2012,9,13,0,0,"2",7.9,"Ghylin",NA,NA
2012,9,13,0,0,"3",8.69,"Ghylin",NA,NA
2012,9,13,0,0,"4",8.15,"Ghylin",NA,NA
2012,9,13,0,0,"5",8.42,"Ghylin",NA,NA
2012,9,13,0,0,"6",8.7,"Ghylin",NA,NA
2012,9,13,0,0,"7",7.9,"Ghylin",NA,NA
2012,9,13,0,0,"8",7.9,"Ghylin",NA,NA
2012,9,13,0,0,"9",7.8,"Ghylin",NA,NA
2012,9,13,0,0,"10",8.2,"Ghylin",NA,NA
2012,9,13,0,0,"11",7.44,"Ghylin",NA,NA
2012,9,13,0,0,"12",7,"Ghylin",NA,NA
2012,9,13,0,0,"13",4.04,"Ghylin",NA,NA
2012,9,13,0,0,"14",0.56,"Ghylin",NA,NA
2012,9,13,0,0,"15",0.4,"Ghylin",NA,NA
2012,9,13,0,0,"16",0.33,"Ghylin",NA,NA
2012,9,13,0,0,"17",0.29,"Ghylin",NA,NA
2012,9,13,0,0,"18",0.28,"Ghylin",NA,NA
2012,9,13,0,0,"19",0.27,"Ghylin",NA,NA
2012,9,13,0,0,"20",0.27,"Ghylin",NA,NA
2012,9,13,8,30,"0",5.9,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"1",8.05,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"2",7.9,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"3",8.69,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"4",8.15,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"5",8.42,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"6",8.7,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"7",7.9,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"8",7.9,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"9",7.8,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"10",8.2,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"11",7.44,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"12",7,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"13",4.04,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"14",0.56,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"15",0.4,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"16",0.33,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"17",0.29,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"18",0.28,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"19",0.27,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,13,8,30,"20",0.27,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,9,21,0,0,"0",5.44,"Ghylin",NA,NA
2012,9,21,0,0,"0.5",NA,"Ghylin",NA,NA
2012,9,21,0,0,"1",6.6,"Ghylin",NA,NA
2012,9,21,0,0,"1.5",NA,"Ghylin",NA,NA
2012,9,21,0,0,"2",5.81,"Ghylin",NA,NA
2012,9,21,0,0,"3",5.55,"Ghylin",NA,NA
2012,9,21,0,0,"4",5.71,"Ghylin",NA,NA
2012,9,21,0,0,"5",5.44,"Ghylin",NA,NA
2012,9,21,0,0,"6",5.37,"Ghylin",NA,NA
2012,9,21,0,0,"7",5.04,"Ghylin",NA,NA
2012,9,21,0,0,"8",4.41,"Ghylin",NA,NA
2012,9,21,0,0,"9",4.8,"Ghylin",NA,NA
2012,9,21,0,0,"10",4.84,"Ghylin",NA,NA
2012,9,21,0,0,"11",4.51,"Ghylin",NA,NA
2012,9,21,0,0,"12",4.52,"Ghylin",NA,NA
2012,9,21,0,0,"13",4.5,"Ghylin",NA,NA
2012,9,21,0,0,"14",4.16,"Ghylin",NA,NA
2012,9,21,0,0,"15",4.35,"Ghylin",NA,NA
2012,9,21,0,0,"16",5.71,"Ghylin",NA,NA
2012,9,21,0,0,"17",2.65,"Ghylin",NA,NA
2012,9,21,0,0,"18",2.3,"Ghylin",NA,NA
2012,9,21,0,0,"19",1.34,"Ghylin",NA,NA
2012,9,21,0,0,"20",1.17,"Ghylin",NA,NA
2012,9,21,8,30,"0",5.44,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"1",6.6,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"2",5.81,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"3",5.55,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"4",5.71,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"5",5.44,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"6",5.37,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"7",5.04,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"8",4.41,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"9",4.8,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"10",4.84,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"11",4.51,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"12",4.52,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"13",4.5,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"14",4.16,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"15",4.35,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"16",5.71,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"17",2.65,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"18",2.3,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"19",1.34,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,21,8,30,"20",1.17,"Aaron Besaw, Craig Snorthiem","YSI MPS 556","very wavy by the buoy"
2012,9,28,8,30,"0",4.6,"Trevor Ghylin, James Mutschler","YSI MPS 556",NA
2012,9,28,8,30,"1",3.9,"Trevor Ghylin, James Mutschler","YSI MPS 556",NA
2012,9,28,8,30,"18",4.4,"Trevor Ghylin, James Mutschler","YSI MPS 556",NA
2012,9,28,8,30,"19",0.93,"Trevor Ghylin, James Mutschler","YSI MPS 556",NA
2012,9,28,8,30,"20",0.07,"Trevor Ghylin, James Mutschler","YSI MPS 556",NA
2012,10,8,0,0,"0",9.96,"Ghylin",NA,NA
2012,10,8,0,0,"0.5",NA,"Ghylin",NA,NA
2012,10,8,0,0,"1",9.78,"Ghylin",NA,NA
2012,10,8,0,0,"1.5",NA,"Ghylin",NA,NA
2012,10,8,0,0,"2",9.73,"Ghylin",NA,NA
2012,10,8,0,0,"3",9.67,"Ghylin",NA,NA
2012,10,8,0,0,"4",9.64,"Ghylin",NA,NA
2012,10,8,0,0,"5",9.57,"Ghylin",NA,NA
2012,10,8,0,0,"6",9.53,"Ghylin",NA,NA
2012,10,8,0,0,"7",9.51,"Ghylin",NA,NA
2012,10,8,0,0,"8",9.48,"Ghylin",NA,NA
2012,10,8,0,0,"9",9.45,"Ghylin",NA,NA
2012,10,8,0,0,"10",9.42,"Ghylin",NA,NA
2012,10,8,0,0,"11",9.39,"Ghylin",NA,NA
2012,10,8,0,0,"12",9.38,"Ghylin",NA,NA
2012,10,8,0,0,"13",9.4,"Ghylin",NA,NA
2012,10,8,0,0,"14",9.42,"Ghylin",NA,NA
2012,10,8,0,0,"15",9.41,"Ghylin",NA,NA
2012,10,8,0,0,"16",9.43,"Ghylin",NA,NA
2012,10,8,0,0,"17",9.42,"Ghylin",NA,NA
2012,10,8,0,0,"18",9.37,"Ghylin",NA,NA
2012,10,8,0,0,"19",7.94,"Ghylin",NA,NA
2012,10,8,0,0,"20",0.65,"Ghylin",NA,NA
2012,10,8,8,30,"0",9.96,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"1",9.78,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"2",9.73,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"3",9.67,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"4",9.64,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"5",9.57,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"6",9.53,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"7",9.51,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"8",9.48,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"9",9.45,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"10",9.42,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"11",9.39,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"12",9.38,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"13",9.4,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"14",9.42,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"15",9.41,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"16",9.43,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"17",9.42,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"18",9.37,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"19",7.94,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,8,8,30,"20",0.65,"Aaron Besaw, Craig Snorthiem","YSI MPS 556",NA
2012,10,12,0,0,"0",9.06,"Ghylin",NA,NA
2012,10,12,0,0,"0.5",NA,"Ghylin",NA,NA
2012,10,12,0,0,"1",8.92,"Ghylin",NA,NA
2012,10,12,0,0,"1.5",NA,"Ghylin",NA,NA
2012,10,12,0,0,"2",8.85,"Ghylin",NA,NA
2012,10,12,0,0,"3",8.74,"Ghylin",NA,NA
2012,10,12,0,0,"4",8.81,"Ghylin",NA,NA
2012,10,12,0,0,"5",8.79,"Ghylin",NA,NA
2012,10,12,0,0,"6",8.77,"Ghylin",NA,NA
2012,10,12,0,0,"7",8.81,"Ghylin",NA,NA
2012,10,12,0,0,"8",8.81,"Ghylin",NA,NA
2012,10,12,0,0,"9",8.81,"Ghylin",NA,NA
2012,10,12,0,0,"10",8.79,"Ghylin",NA,NA
2012,10,12,0,0,"11",8.79,"Ghylin",NA,NA
2012,10,12,0,0,"12",8.8,"Ghylin",NA,NA
2012,10,12,0,0,"13",8.81,"Ghylin",NA,NA
2012,10,12,0,0,"14",8.74,"Ghylin",NA,NA
2012,10,12,0,0,"15",8.77,"Ghylin",NA,NA
2012,10,12,0,0,"16",8.82,"Ghylin",NA,NA
2012,10,12,0,0,"17",8.79,"Ghylin",NA,NA
2012,10,12,0,0,"18",NA,"Ghylin",NA,NA
2012,10,12,0,0,"19",NA,"Ghylin",NA,NA
2012,10,12,0,0,"20",NA,"Ghylin",NA,NA
2012,10,12,10,0,"0",9.06,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"1",8.92,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"2",8.85,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"3",8.74,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"4",8.81,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"5",8.79,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"6",8.77,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"7",8.81,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"8",8.81,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"9",8.81,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"10",8.79,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"11",8.79,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"12",8.8,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"13",8.81,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"14",8.74,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"15",8.77,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"16",8.82,"James Mutschler","YSI MPS 556",NA
2012,10,12,10,0,"17",8.79,"James Mutschler","YSI MPS 556",NA
2012,10,22,0,0,"0",9.3,"Ghylin",NA,NA
2012,10,22,0,0,"0.5",NA,"Ghylin",NA,NA
2012,10,22,0,0,"1",9.3,"Ghylin",NA,NA
2012,10,22,0,0,"1.5",NA,"Ghylin",NA,NA
2012,10,22,0,0,"2",9.7,"Ghylin",NA,NA
2012,10,22,0,0,"3",9.3,"Ghylin",NA,NA
2012,10,22,0,0,"4",9.1,"Ghylin",NA,NA
2012,10,22,0,0,"5",8.7,"Ghylin",NA,NA
2012,10,22,0,0,"6",8.9,"Ghylin",NA,NA
2012,10,22,0,0,"7",8.8,"Ghylin",NA,NA
2012,10,22,0,0,"8",8.7,"Ghylin",NA,NA
2012,10,22,0,0,"9",8.7,"Ghylin",NA,NA
2012,10,22,0,0,"10",9.2,"Ghylin",NA,NA
2012,10,22,0,0,"11",9,"Ghylin",NA,NA
2012,10,22,0,0,"12",8.9,"Ghylin",NA,NA
2012,10,22,0,0,"13",9.3,"Ghylin",NA,NA
2012,10,22,0,0,"14",9.1,"Ghylin",NA,NA
2012,10,22,0,0,"15",9.2,"Ghylin",NA,NA
2012,10,22,0,0,"16",9.4,"Ghylin",NA,NA
2012,10,22,0,0,"17",9.1,"Ghylin",NA,NA
2012,10,22,0,0,"18",8.9,"Ghylin",NA,NA
2012,10,22,0,0,"19",9.5,"Ghylin",NA,NA
2012,10,22,0,0,"20",8.9,"Ghylin",NA,NA
2012,10,22,8,45,"0",9.3,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"1",9.3,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"2",9.7,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"3",9.3,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"4",9.1,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"5",8.7,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"6",8.9,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"7",8.8,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"8",8.7,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"9",8.7,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"10",9.2,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"11",9,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"12",8.9,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"13",9.3,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"14",9.1,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"15",9.2,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"16",9.4,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"17",9.1,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"18",8.9,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"19",9.5,"Aaron, Robin","YSI MPS 556",NA
2012,10,22,8,45,"20",8.9,"Aaron, Robin","YSI MPS 556",NA
2012,10,26,0,0,"0",11.8,"Ghylin",NA,NA
2012,10,26,0,0,"0.5",NA,"Ghylin",NA,NA
2012,10,26,0,0,"1",16.1,"Ghylin",NA,NA
2012,10,26,0,0,"1.5",NA,"Ghylin",NA,NA
2012,10,26,0,0,"2",6.2,"Ghylin",NA,NA
2012,10,26,0,0,"3",8.6,"Ghylin",NA,NA
2012,10,26,0,0,"4",7.4,"Ghylin",NA,NA
2012,10,26,0,0,"5",6.7,"Ghylin",NA,NA
2012,10,26,0,0,"6",14.2,"Ghylin",NA,NA
2012,10,26,0,0,"7",9.3,"Ghylin",NA,NA
2012,10,26,0,0,"8",9.05,"Ghylin",NA,NA
2012,10,26,0,0,"9",9,"Ghylin",NA,NA
2012,10,26,0,0,"10",9,"Ghylin",NA,NA
2012,10,26,0,0,"11",9,"Ghylin",NA,NA
2012,10,26,0,0,"12",8.9,"Ghylin",NA,NA
2012,10,26,0,0,"13",8.9,"Ghylin",NA,NA
2012,10,26,0,0,"14",5.1,"Ghylin",NA,NA
2012,10,26,0,0,"15",9.1,"Ghylin",NA,NA
2012,10,26,0,0,"16",10.25,"Ghylin",NA,NA
2012,10,26,0,0,"17",8.9,"Ghylin",NA,NA
2012,10,26,0,0,"18",9,"Ghylin",NA,NA
2012,10,26,0,0,"19",8.9,"Ghylin",NA,NA
2012,10,26,0,0,"20",8.9,"Ghylin",NA,NA
2012,10,26,8,30,"0",11.8,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"1",16.1,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"2",6.2,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"3",8.6,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"4",7.4,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"5",6.7,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"6",14.2,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"7",9.3,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"8",9.05,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"9",9,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"10",9,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"11",9,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"12",8.9,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"13",8.9,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"14",5.1,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"15",9.1,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"16",10.25,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"17",8.9,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"18",9,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"19",8.9,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,10,26,8,30,"20",8.9,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,0,0,"0",9.6,"Ghylin",NA,NA
2012,11,5,0,0,"0.5",NA,"Ghylin",NA,NA
2012,11,5,0,0,"1",9.7,"Ghylin",NA,NA
2012,11,5,0,0,"1.5",NA,"Ghylin",NA,NA
2012,11,5,0,0,"2",11.3,"Ghylin",NA,NA
2012,11,5,0,0,"3",12.4,"Ghylin",NA,NA
2012,11,5,0,0,"4",10.5,"Ghylin",NA,NA
2012,11,5,0,0,"5",9.7,"Ghylin",NA,NA
2012,11,5,0,0,"6",11,"Ghylin",NA,NA
2012,11,5,0,0,"7",10,"Ghylin",NA,NA
2012,11,5,0,0,"8",10.1,"Ghylin",NA,NA
2012,11,5,0,0,"9",10.2,"Ghylin",NA,NA
2012,11,5,0,0,"10",10.5,"Ghylin",NA,NA
2012,11,5,0,0,"11",10,"Ghylin",NA,NA
2012,11,5,0,0,"12",10.6,"Ghylin",NA,NA
2012,11,5,0,0,"13",9.8,"Ghylin",NA,NA
2012,11,5,0,0,"14",10.6,"Ghylin",NA,NA
2012,11,5,0,0,"15",10,"Ghylin",NA,NA
2012,11,5,0,0,"16",10.8,"Ghylin",NA,NA
2012,11,5,0,0,"17",10.5,"Ghylin",NA,NA
2012,11,5,0,0,"18",10.2,"Ghylin",NA,NA
2012,11,5,0,0,"19",9.8,"Ghylin",NA,NA
2012,11,5,0,0,"20",10.3,"Ghylin",NA,NA
2012,11,5,8,30,"0",9.6,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"1",9.7,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"2",11.3,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"3",12.4,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"4",10.5,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"5",9.7,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"6",11,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"7",10,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"8",10.1,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"9",10.2,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"10",10.5,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"11",10,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"12",10.6,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"13",9.8,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"14",10.6,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"15",10,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"16",10.8,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"17",10.5,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"18",10.2,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"19",9.8,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,5,8,30,"20",10.3,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,0,0,"0",10.3,"Ghylin",NA,NA
2012,11,9,0,0,"0.5",NA,"Ghylin",NA,NA
2012,11,9,0,0,"1",10.2,"Ghylin",NA,NA
2012,11,9,0,0,"1.5",NA,"Ghylin",NA,NA
2012,11,9,0,0,"2",6.8,"Ghylin",NA,NA
2012,11,9,0,0,"3",8.8,"Ghylin",NA,NA
2012,11,9,0,0,"4",9.4,"Ghylin",NA,NA
2012,11,9,0,0,"5",10.4,"Ghylin",NA,NA
2012,11,9,0,0,"6",9.8,"Ghylin",NA,NA
2012,11,9,0,0,"7",10.1,"Ghylin",NA,NA
2012,11,9,0,0,"8",10.3,"Ghylin",NA,NA
2012,11,9,0,0,"9",10.5,"Ghylin",NA,NA
2012,11,9,0,0,"10",9.7,"Ghylin",NA,NA
2012,11,9,0,0,"11",10.1,"Ghylin",NA,NA
2012,11,9,0,0,"12",10.2,"Ghylin",NA,NA
2012,11,9,0,0,"13",10.2,"Ghylin",NA,NA
2012,11,9,0,0,"14",10.3,"Ghylin",NA,NA
2012,11,9,0,0,"15",9.8,"Ghylin",NA,NA
2012,11,9,0,0,"16",10,"Ghylin",NA,NA
2012,11,9,0,0,"17",9.9,"Ghylin",NA,NA
2012,11,9,0,0,"18",9.8,"Ghylin",NA,NA
2012,11,9,0,0,"19",8.8,"Ghylin",NA,NA
2012,11,9,0,0,"20",6.9,"Ghylin",NA,NA
2012,11,9,8,30,"0",10.3,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"1",10.2,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"2",6.8,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"3",8.8,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"4",9.4,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"5",10.4,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"6",9.8,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"7",10.1,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"8",10.3,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"9",10.5,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"10",9.7,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"11",10.1,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"12",10.2,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"13",10.2,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"15",9.8,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
2012,11,9,8,30,"16",10,"Aaron Besaw, Craig Snortheim","YSI MPS 556",NA
